id,set
35694539,train
35723530,train
35730439,test
35731198,train
35751033,train
35784636,train
35789946,train
35795326,train
35815727,train
35815972,train
35816059,test
35816176,test
35818662,train
35834817,train
35854339,train
35854469,train
35854577,train
35854654,train
35854707,train
35854862,train
35854942,train
35855014,train
35855091,train
35889508,train
35894923,train
35911615,train
35924160,train
35953296,train
35955578,train
35970527,train
35986989,train
35997951,train
36022463,train
36030886,train
36037847,train
36038020,test
36038064,train
36088401,train
36095251,train
36100444,train
36165869,train
36207771,train
36207772,test
36207773,train
36256668,train
36258637,train
36259013,train
36266731,train
36268374,test
36310980,train
36338771,train
36339392,test
36340336,test
36360929,train
36365039,train
36386490,train
36401268,train
36434098,train
36445603,train
36469742,test
36471954,train
36482180,test
36499864,train
36610240,train
36612997,train
36645094,train
36648125,train
36649452,train
36651479,train
36684410,train
36692226,train
36716233,train
36748398,train
36749469,train
36754449,train
36806963,train
36825557,train
36833931,train
36839962,train
36879869,test
36890319,train
36895923,test
36910742,test
36923824,train
36961808,train
36967121,train
37003601,train
37011836,train
37071847,train
37077823,train
37079665,train
37081059,train
37087005,test
37114073,test
37120573,train
37206357,train
37276851,train
37288672,train
37307369,train
37312657,test
37321997,train
37328374,train
37346562,test
37359998,train
37412496,train
37442240,train
37443723,train
37446212,train
37486460,train
37486999,train
37558386,train
37578254,test
37581746,train
37582237,train
37613974,train
37616627,train
37682703,test
37696328,train
37703913,test
37709280,train
37734165,train
37737152,train
37778821,train
37800166,train
37802777,test
37826661,train
37837921,train
37847588,train
37879155,train
37899742,train
37926221,train
37930085,train
37953223,train
37962902,train
37983963,train
38038108,train
38052448,train
38086123,train
38095454,train
38167431,train
38178174,train
38185743,train
38204522,train
38274375,train
38277389,train
38289347,train
38343024,train
38343048,test
38343050,train
38354602,train
38389171,train
38403309,test
38427137,train
38450542,train
38471927,train
38478859,test
38504089,train
38562451,train
38590769,train
38592727,train
38644776,train
38652894,train
38656130,test
38670991,train
38686018,train
38723424,train
38729622,test
38739863,train
38745388,train
38766599,train
38778901,train
38799214,train
38809843,train
38831108,train
38833009,train
38892522,train
38893047,train
38915328,train
38967379,train
38971259,train
38976821,train
39123851,train
39161373,train
39185725,train
39213674,train
39213715,train
39215097,train
39223612,train
39264252,train
39288993,train
39289387,train
39334582,train
39334782,train
39345904,train
39377075,train
39387823,train
39406964,train
39428608,train
39474542,train
39476966,train
39477964,train
39484375,train
39496671,test
39507430,test
39517835,test
39529039,train
39529944,train
39532639,train
39533227,train
39552501,train
39560057,train
39567514,train
39572610,train
39579556,train
39580408,train
39581826,test
39585063,test
39593737,train
39601454,train
39602283,train
39605196,train
39622669,test
39625699,train
39639435,train
39655813,train
39662142,train
39663747,train
39666071,test
39671724,train
39671800,train
39685590,train
39686767,train
39718259,test
39738916,test
39747767,train
39767752,test
39789098,test
39816613,train
39816784,train
39824706,train
39826933,train
39861011,train
39885065,train
39885618,test
39886151,train
39886188,train
39907814,test
39925992,train
39931462,train
39956169,test
39962078,test
39967068,train
39979041,train
40004020,train
40026057,train
40030645,train
40043888,train
40063094,train
40084589,train
40152122,train
40167702,train
40170090,train
40196799,test
40216009,train
40242652,test
40243900,train
40250051,train
40257957,train
40275510,train
40279672,train
40280327,train
40335581,train
40343940,train
40414534,test
40420815,train
40446532,train
40469693,train
40481353,train
40481372,train
40497725,test
40508671,train
40526770,test
40527823,train
40551401,train
40584336,train
40606819,train
40606892,train
40607563,train
40609244,train
40609660,train
40609979,train
40610629,test
40628844,test
40644283,train
40650136,test
40663815,train
40666788,train
40675473,train
40703325,train
40727913,train
40730061,train
40769012,train
40878913,train
40881486,test
40903947,train
40936968,test
40945296,test
40961984,train
40961985,train
40961989,test
40997088,train
41003884,train
41042767,train
41073452,test
41103146,train
41127827,train
41251328,train
41263449,train
41306762,train
41306967,train
41314005,test
41332712,train
41333559,train
41337319,train
41359889,train
41362381,train
41392394,test
41403574,train
41420913,train
41422019,test
41422691,train
41423018,train
41450308,train
41479133,test
41496692,train
41515449,train
41533304,train
41578722,train
41588708,test
41589776,train
41651093,test
41756048,train
41761035,train
41788084,train
41825844,train
41848401,train
41854465,test
41869836,train
41918422,test
41918423,train
41918424,train
41918425,test
41918427,train
41922941,train
41924216,train
41924778,train
41926871,train
41966980,train
41976564,train
41990166,train
41999134,train
42008800,train
42027419,train
42037351,train
42045052,train
42055677,train
42059370,train
42059386,test
42090722,test
42098679,train
42130950,train
42131149,train
42145882,train
42226324,train
42238664,train
42239536,train
42239544,test
42242866,test
42243841,train
42252671,train
42253790,train
42268719,train
42269510,train
42269756,test
42269923,train
42270697,train
42285799,train
42286589,test
42286644,test
42286743,train
42288033,train
42288045,train
42288143,test
42288470,train
42288835,train
42288972,train
42301754,train
42301772,train
42305318,test
42341142,train
42353315,test
42419001,train
42420636,train
42421362,train
42421569,train
42421837,test
42485855,train
42486058,train
42486076,test
42488063,train
42490523,train
42500661,train
42507579,train
42507686,train
42575219,train
42597258,train
42606303,test
42616863,train
42630042,train
42630294,train
42630530,train
42630618,test
42630680,test
42630872,train
42630999,train
42631119,test
42631240,test
42631792,train
42631842,train
42631943,train
42632766,train
42633460,train
42633567,train
42633611,train
42639322,train
42643610,train
42653821,train
42655438,train
42686083,train
42697557,train
42698451,train
42702523,test
42702845,train
42702915,test
42703957,test
42706339,train
42727731,train
42735230,train
42735274,test
42735287,train
42749901,train
42750024,train
42750200,train
42752268,train
42754349,train
42786231,train
42786274,train
42786348,train
42786409,train
42786463,train
42786509,train
42786541,train
42786578,train
42786677,train
42803135,train
42804250,train
42805419,train
42805553,train
42805923,train
42808063,train
42808745,train
42820540,test
42820599,test
42820673,train
42820721,train
42820755,test
42822833,test
42828330,train
42858136,train
42860704,train
42862387,train
42910515,train
42910570,train
42923420,test
42923924,train
42923993,test
42924033,train
42924068,test
42924111,train
42924151,train
42924181,train
42958725,train
42972615,train
42973431,train
42981075,test
42984519,train
42996053,test
43095995,train
43096004,train
43096010,train
43153996,train
43167324,train
43184193,train
43208746,test
43212566,train
43266679,train
43268746,train
43288289,train
43339109,train
43340179,train
43340957,train
43345159,train
43352497,train
43360696,train
43426918,train
43440646,train
43466060,train
43466772,train
43473133,train
43483322,test
43484143,train
43522753,train
43525766,train
43541550,train
43549412,train
43549529,train
43550976,train
43580232,train
43598557,train
43598594,train
43599382,train
43607741,train
43618900,train
43620460,train
43634046,train
43651453,train
43673896,train
43705458,train
43708933,train
43710406,train
43717606,train
43719623,train
43721285,train
43723059,train
43751800,train
43778714,train
43798011,test
43798150,train
43798210,train
43811867,train
43811934,train
43811981,test
43824428,test
43824448,train
43864181,test
43866676,test
43901287,test
43906621,test
43923420,test
43962566,train
43965848,train
43974559,test
43979441,train
43985157,train
44002150,train
44007588,train
44017080,train
44028881,train
44046444,test
44053127,train
44054396,test
44056107,test
44060500,train
44069594,train
44096314,train
44098912,train
44112319,train
44127282,train
44129619,train
44192332,train
44205889,test
44208400,test
44223516,test
44223601,train
44242216,train
44260066,train
44272628,train
44297296,train
44298927,train
44313305,test
44313831,train
44319175,train
44319514,test
44321123,train
44326281,train
44348017,train
44353895,train
44363134,train
44373046,test
44384786,train
44384838,train
44384885,train
44384926,train
44384979,train
44385170,train
44385359,train
44392188,train
44402979,train
44404237,test
44409675,train
44425604,train
44427430,train
44428445,train
44432402,train
44438078,train
44439201,train
44441834,train
44443548,train
44443842,test
44446102,train
44453937,train
44458875,train
44472065,test
44472274,train
44472456,test
44483955,train
44537031,train
44544144,train
44564481,test
44566079,train
44590435,test
44629654,test
44641268,test
44641925,train
44671890,train
44677842,train
44679779,train
44723033,test
44740912,train
44776173,test
44872206,test
44995308,test
45001060,test
45011020,train
45016027,test
45088260,train
45097909,train
45170497,test
45198257,train
45202434,train
45230697,train
45246686,train
45249402,train
45264119,train
45264190,train
45293618,train
45298444,train
45313043,train
45326630,train
45331917,train
45331964,train
45338556,train
45339029,test
45347161,train
45354619,train
45354685,train
45357319,train
45374751,test
45375004,train
45383134,test
45411597,train
45420494,train
45421607,test
45429976,train
45436574,test
45460407,train
45475252,train
45475523,test
45475789,test
45476593,train
45489563,train
45503430,train
45521037,train
45522353,train
45526541,train
45543479,train
45552144,train
45554889,train
45556784,train
45557769,train
45575242,train
45606656,train
45616555,test
45644816,test
45656534,train
45668231,train
45681016,train
45681566,train
45719848,train
45732707,train
45746359,train
45779204,train
45780452,train
45794770,train
45802199,train
45809645,train
45810327,train
45810763,train
45811278,test
45843870,test
45854967,train
45904289,train
45904559,train
45904829,train
45905820,train
45918471,train
45937000,test
45951437,train
45962465,train
45968617,train
45983776,train
45984702,train
45990378,test
45998917,train
46003759,train
46021735,train
46036795,test
46064466,train
46113337,train
46114906,train
46207611,test
46208431,train
46208548,train
46274340,train
46305220,train
46367849,train
46390721,train
46462154,train
46624413,test
46631816,test
46700570,train
46718953,train
46719021,train
46719329,train
